btn_idx,btn_dt,HA_ref,T,RH_ref,dew_ref,HA_pred,HA_pred_std,pred_points,pred_dt_first,pred_dt_last,time_err_center_s,residual
72,2026-05-26 15:58:39,12.098450741458707,29.8,40.3,14.89,10.707804594594593,0.20722635379907361,37,2026-05-26 15:58:38.030,2026-05-26 15:58:39.990,-0.01,1.390646146864114
73,2026-05-26 15:58:41,12.488723346021894,29.8,41.6,15.38,10.76036243902439,0.24443103224407203,41,2026-05-26 15:58:40.030,2026-05-26 15:58:41.990,-0.01,1.7283609069975032
74,2026-05-26 15:58:43,12.30859752853119,29.8,41.0,15.15,10.783980697674417,0.23314907464247955,43,2026-05-26 15:58:42.030,2026-05-26 15:58:43.950,0.01,1.5246168308567718
75,2026-05-26 15:58:45,12.458702376440106,29.8,41.5,15.34,10.79430775,0.21572712580393816,40,2026-05-26 15:58:44.010,2026-05-26 15:58:45.970,0.01,1.6643946264401066
76,2026-05-26 15:58:47,12.188513650204056,29.8,40.6,15.0,10.8499055,0.2898521712692303,40,2026-05-26 15:58:46.010,2026-05-26 15:58:47.990,0.0,1.338608150204056
77,2026-05-26 15:58:49,12.338618498112975,29.8,41.1,15.19,10.763172790697675,0.24077883040869472,43,2026-05-26 15:58:48.030,2026-05-26 15:58:49.950,0.01,1.5754457074152999
78,2026-05-26 15:58:51,12.188513650204056,29.8,40.6,15.0,10.76888976744186,0.24620776038491185,43,2026-05-26 15:58:50.010,2026-05-26 15:58:51.990,0.0,1.4196238827621954
79,2026-05-26 15:58:53,12.158492680622272,29.8,40.5,14.96,10.72906090909091,0.2225455641856054,44,2026-05-26 15:58:52.030,2026-05-26 15:58:53.990,-0.01,1.4294317715313625
80,2026-05-26 15:58:55,12.271771743001366,29.7,41.1,15.1,10.680191136363636,0.23373681770282057,44,2026-05-26 15:58:54.030,2026-05-26 15:58:55.990,-0.01,1.5915806066377307
81,2026-05-26 15:58:57,12.241913417592603,29.7,41.0,15.06,10.706933333333334,0.2244303690789469,39,2026-05-26 15:58:56.030,2026-05-26 15:58:57.990,-0.01,1.534980084259269
82,2026-05-26 15:58:59,12.122480115957552,29.7,40.6,14.91,10.692383333333334,0.21698873706319594,39,2026-05-26 15:58:58.030,2026-05-26 15:58:59.990,-0.01,1.4300967826242186
83,2026-05-26 15:59:01,12.271771743001366,29.7,41.1,15.1,10.75079972972973,0.23203453606074428,37,2026-05-26 15:59:00.050,2026-05-26 15:59:01.950,0.0,1.5209720132716367
84,2026-05-26 15:59:03,12.241913417592603,29.7,41.0,15.06,10.724667297297296,0.2616513158517208,37,2026-05-26 15:59:02.010,2026-05-26 15:59:03.970,0.01,1.5172461202953063
85,2026-05-26 15:59:05,12.122480115957552,29.7,40.6,14.91,10.726388372093023,0.22042747371036667,43,2026-05-26 15:59:04.010,2026-05-26 15:59:05.970,0.01,1.3960917438645293
86,2026-05-26 15:59:07,12.241913417592603,29.7,41.0,15.06,10.796655,0.22759156134371938,40,2026-05-26 15:59:06.010,2026-05-26 15:59:07.970,0.01,1.445258417592603
87,2026-05-26 15:59:09,12.122480115957552,29.7,40.6,14.91,10.696088292682926,0.26082442540818945,41,2026-05-26 15:59:08.010,2026-05-26 15:59:09.990,0.0,1.426391823274626
88,2026-05-26 15:59:11,12.122480115957552,29.7,40.6,14.91,10.767809999999999,0.24506933782678164,43,2026-05-26 15:59:10.030,2026-05-26 15:59:11.990,-0.01,1.3546701159575534
89,2026-05-26 15:59:13,12.391205044636413,29.7,41.5,15.25,10.649889767441861,0.2692901555278809,43,2026-05-26 15:59:12.030,2026-05-26 15:59:13.990,-0.01,1.741315277194552
90,2026-05-26 15:59:15,12.241913417592603,29.7,41.0,15.06,10.756420731707315,0.21801344316796437,41,2026-05-26 15:59:14.030,2026-05-26 15:59:15.970,0.0,1.485492685885287
91,2026-05-26 15:59:17,12.241913417592603,29.7,41.0,15.06,10.669690930232559,0.2932092436811403,43,2026-05-26 15:59:16.010,2026-05-26 15:59:17.970,0.01,1.5722224873600439
92,2026-05-26 15:59:19,12.421063370045177,29.7,41.6,15.29,10.779833499999999,0.23612561912666086,40,2026-05-26 15:59:18.010,2026-05-26 15:59:19.990,0.0,1.6412298700451782
93,2026-05-26 15:59:21,12.391205044636413,29.7,41.5,15.25,10.759667954545455,0.31781647457246814,44,2026-05-26 15:59:20.030,2026-05-26 15:59:21.970,0.0,1.6315370900909585
94,2026-05-26 15:59:23,12.182196766775077,29.7,40.8,14.99,10.830186285714285,0.2756828505631457,35,2026-05-26 15:59:22.010,2026-05-26 15:59:23.970,0.01,1.3520104810607911
95,2026-05-26 15:59:25,12.33148839381889,29.7,41.3,15.18,10.778981666666668,0.31797324675017946,30,2026-05-26 15:59:24.040,2026-05-26 15:59:25.970,-0.005,1.5525067271522222
96,2026-05-26 15:59:27,12.33148839381889,29.7,41.3,15.18,10.763190666666667,0.19318379003056832,30,2026-05-26 15:59:26.020,2026-05-26 15:59:28.000,-0.01,1.568297727152224
97,2026-05-26 15:59:29,12.241913417592603,29.7,41.0,15.06,10.838394838709679,0.27433615686928053,31,2026-05-26 15:59:28.060,2026-05-26 15:59:29.980,-0.02,1.4035185788829239
98,2026-05-26 15:59:31,12.271771743001366,29.7,41.1,15.1,10.819333214285715,0.24901543472991838,28,2026-05-26 15:59:30.040,2026-05-26 15:59:31.950,0.005,1.4524385287156516
99,2026-05-26 15:59:33,12.182196766775077,29.7,40.8,14.99,10.732225454545453,0.2784337758683709,33,2026-05-26 15:59:32.010,2026-05-26 15:59:34.000,-0.005,1.4499713122296232
100,2026-05-26 15:59:35,12.182196766775077,29.7,40.8,14.99,10.800208064516129,0.237831866752115,31,2026-05-26 15:59:34.060,2026-05-26 15:59:35.980,-0.02,1.3819887022589477
101,2026-05-26 15:59:37,12.241913417592603,29.7,41.0,15.06,10.882451333333334,0.24356078093969494,30,2026-05-26 15:59:36.040,2026-05-26 15:59:37.950,0.005,1.3594620842592686
102,2026-05-26 15:59:39,12.122480115957552,29.7,40.6,14.91,10.71743,0.39407152394737566,30,2026-05-26 15:59:38.020,2026-05-26 15:59:39.950,0.015,1.4050501159575521
103,2026-05-26 15:59:41,12.09262179054879,29.7,40.5,14.87,10.797681612903226,0.28314940408550837,31,2026-05-26 15:59:40.010,2026-05-26 15:59:41.970,0.01,1.2949401776455645
104,2026-05-26 15:59:43,12.032905139731264,29.7,40.3,14.8,10.940023448275861,0.34096616730231144,29,2026-05-26 15:59:42.040,2026-05-26 15:59:43.950,0.005,1.0928816914554034
105,2026-05-26 15:59:45,12.122480115957552,29.7,40.6,14.91,11.623345333333333,0.3897074715000835,30,2026-05-26 15:59:44.010,2026-05-26 15:59:45.970,0.01,0.4991347826242194
106,2026-05-26 15:59:47,12.241913417592603,29.7,41.0,15.06,12.121113636363637,0.3258033092873883,33,2026-05-26 15:59:46.030,2026-05-26 15:59:48.000,-0.015,0.12079978122896584
107,2026-05-26 15:59:49,12.09262179054879,29.7,40.5,14.87,12.478427666666667,0.2416374545882432,30,2026-05-26 15:59:48.060,2026-05-26 15:59:49.950,-0.005,-0.3858058761178764
108,2026-05-26 15:59:51,12.182196766775077,29.7,40.8,14.99,12.777174838709678,0.7270881228886951,31,2026-05-26 15:59:50.020,2026-05-26 15:59:51.980,0.0,-0.5949780719346016
109,2026-05-26 15:59:53,12.205236965810656,29.6,41.1,15.01,12.6514884375,0.23852472608839606,32,2026-05-26 15:59:52.040,2026-05-26 15:59:54.000,-0.02,-0.44625147168934376
110,2026-05-26 15:59:55,12.32402272703509,29.6,41.5,15.16,12.848003548387098,0.21654196925843855,31,2026-05-26 15:59:54.060,2026-05-26 15:59:55.940,0.0,-0.5239808213520085
111,2026-05-26 15:59:57,12.32402272703509,29.6,41.5,15.16,13.024110689655172,0.34529862978019354,29,2026-05-26 15:59:56.010,2026-05-26 15:59:57.970,0.01,-0.7000879626200831
112,2026-05-26 15:59:59,12.353719167341199,29.6,41.6,15.2,12.9165525,0.2806575732212685,32,2026-05-26 15:59:58.040,2026-05-26 16:00:00.000,-0.02,-0.5628333326588013
113,2026-05-26 16:00:01,12.32402272703509,29.6,41.5,15.16,12.975580967741937,0.33453546801851336,31,2026-05-26 16:00:00.060,2026-05-26 16:00:01.950,-0.005,-0.6515582407068479
114,2026-05-26 16:00:03,12.710076451014501,29.6,42.8,15.64,13.218673225806452,0.40768720701363764,31,2026-05-26 16:00:02.010,2026-05-26 16:00:04.000,-0.005,-0.5085967747919504
115,2026-05-26 16:00:05,12.858558652545046,29.6,43.3,15.83,13.388533870967743,0.4941127939224499,31,2026-05-26 16:00:04.060,2026-05-26 16:00:05.980,-0.02,-0.5299752184226971
116,2026-05-26 16:00:07,12.858558652545046,29.6,43.3,15.83,13.244945161290323,0.2778000173490632,31,2026-05-26 16:00:06.040,2026-05-26 16:00:07.940,0.01,-0.3863865087452769
117,2026-05-26 16:00:09,13.036737294381696,29.6,43.9,16.04,13.588890333333334,0.33489370899954407,30,2026-05-26 16:00:08.010,2026-05-26 16:00:10.000,-0.005,-0.5521530389516371
118,2026-05-26 16:00:11,13.244612376524458,29.6,44.6,16.29,13.706309032258064,0.3411020698593979,31,2026-05-26 16:00:10.060,2026-05-26 16:00:11.980,-0.02,-0.46169665573360597
119,2026-05-26 16:00:13,13.244612376524458,29.6,44.6,16.29,13.750471612903224,0.3528065788700354,31,2026-05-26 16:00:12.040,2026-05-26 16:00:13.990,-0.015,-0.5058592363787664
120,2026-05-26 16:00:15,13.42279101836111,29.6,45.2,16.5,13.748021999999999,0.22317032716491791,30,2026-05-26 16:00:14.050,2026-05-26 16:00:15.960,-0.005,-0.32523098163888875
121,2026-05-26 16:00:17,13.42279101836111,29.6,45.2,16.5,13.915854999999999,0.32287735891778513,30,2026-05-26 16:00:16.020,2026-05-26 16:00:17.980,0.0,-0.49306398163888865
122,2026-05-26 16:00:19,13.482183898973327,29.6,45.4,16.57,13.903892258064516,0.3291391184763639,31,2026-05-26 16:00:18.040,2026-05-26 16:00:19.960,0.0,-0.4217083590911894
123,2026-05-26 16:00:21,13.779148302034413,29.6,46.4,16.91,14.055530000000001,0.3526983737924835,30,2026-05-26 16:00:20.020,2026-05-26 16:00:22.000,-0.01,-0.2763816979655882
124,2026-05-26 16:00:23,14.016719824483284,29.6,47.2,17.18,14.1990925,0.23121092774419924,28,2026-05-26 16:00:22.080,2026-05-26 16:00:23.990,-0.035,-0.1823726755167172
125,2026-05-26 16:00:25,13.897934063258846,29.6,46.8,17.05,14.118057096774193,0.28251781597147146,31,2026-05-26 16:00:24.050,2026-05-26 16:00:26.000,-0.025,-0.22012303351534612
126,2026-05-26 16:00:27,14.016719824483284,29.6,47.2,17.18,14.083332250000002,0.34116019708385514,40,2026-05-26 16:00:26.060,2026-05-26 16:00:27.970,-0.015,-0.06661242551671798
127,2026-05-26 16:00:29,13.957326943871063,29.6,47.0,17.11,14.316736842105264,0.3180691669305914,38,2026-05-26 16:00:28.040,2026-05-26 16:00:30.000,-0.02,-0.3594098982342011
128,2026-05-26 16:00:31,14.28398778723826,29.6,48.1,17.48,14.333257499999998,0.25195959618863234,40,2026-05-26 16:00:30.050,2026-05-26 16:00:31.970,-0.01,-0.049269712761738305
129,2026-05-26 16:00:33,14.046416264789393,29.6,47.3,17.21,14.31864822222222,0.24816574357298324,45,2026-05-26 16:00:32.010,2026-05-26 16:00:34.000,-0.005,-0.2722319574328278
130,2026-05-26 16:00:35,14.165202026013826,29.6,47.7,17.35,14.487826571428572,0.31083813289937495,35,2026-05-26 16:00:34.060,2026-05-26 16:00:35.960,-0.01,-0.3226245454147456
131,2026-05-26 16:00:37,14.52155930968713,29.6,48.9,17.74,14.519237555555556,0.3289631208133418,45,2026-05-26 16:00:36.010,2026-05-26 16:00:37.970,0.01,0.002321754131573428
132,2026-05-26 16:00:39,14.28398778723826,29.6,48.1,17.48,14.521010714285714,0.27530887611068966,42,2026-05-26 16:00:38.010,2026-05-26 16:00:39.980,0.005,-0.23702292704745354
133,2026-05-26 16:00:41,14.58095219029935,29.6,49.1,17.81,14.550367555555555,0.23519629449921528,45,2026-05-26 16:00:40.040,2026-05-26 16:00:41.990,-0.015,0.03058463474379458
134,2026-05-26 16:00:43,14.818523712748213,29.6,49.9,18.06,14.648597209302325,0.2856237583265754,43,2026-05-26 16:00:42.030,2026-05-26 16:00:43.990,-0.01,0.1699265034458879
135,2026-05-26 16:00:45,14.640345070911566,29.6,49.3,17.87,14.74298659090909,0.2801889616199918,44,2026-05-26 16:00:44.030,2026-05-26 16:00:45.990,-0.01,-0.10264151999752436
136,2026-05-26 16:00:47,14.72943439182989,29.6,49.6,17.97,14.743730476190475,0.29497256979501507,42,2026-05-26 16:00:46.030,2026-05-26 16:00:47.980,-0.005,-0.01429608436058416
137,2026-05-26 16:00:49,14.877916593360434,29.6,50.1,18.13,14.86034,0.34575788760345016,41,2026-05-26 16:00:48.030,2026-05-26 16:00:49.970,0.0,0.017576593360432824
138,2026-05-26 16:00:51,15.056095235197086,29.6,50.7,18.32,14.845996363636363,0.32857742215383584,44,2026-05-26 16:00:50.010,2026-05-26 16:00:52.000,-0.005,0.2100988715607226
139,2026-05-26 16:00:53,14.996702354584869,29.6,50.5,18.25,14.909616744186046,0.3406709750709823,43,2026-05-26 16:00:52.050,2026-05-26 16:00:53.970,-0.01,0.08708561039882312
140,2026-05-26 16:00:55,14.996702354584869,29.6,50.5,18.25,14.954870444444444,0.2370920935087115,45,2026-05-26 16:00:54.010,2026-05-26 16:00:55.970,0.01,0.04183191014042542
141,2026-05-26 16:00:57,15.14518455611541,29.6,51.0,18.41,15.080332380952381,0.295900589518033,42,2026-05-26 16:00:56.010,2026-05-26 16:00:57.980,0.005,0.0648521751630291
142,2026-05-26 16:00:59,15.14518455611541,29.6,51.0,18.41,15.066095348837209,0.29330839950589316,43,2026-05-26 16:00:58.030,2026-05-26 16:00:59.990,-0.01,0.07908920727820146
143,2026-05-26 16:01:01,15.4421489591765,29.6,52.0,18.72,15.142368717948717,0.3889664133530479,39,2026-05-26 16:01:00.030,2026-05-26 16:01:01.960,0.005,0.2997802412277828
144,2026-05-26 16:01:03,15.4421489591765,29.6,52.0,18.72,15.205012368421054,0.2862669518590494,38,2026-05-26 16:01:02.020,2026-05-26 16:01:03.960,0.01,0.2371365907554459
145,2026-05-26 16:01:05,15.4421489591765,29.6,52.0,18.72,15.207207894736843,0.32048135070047273,38,2026-05-26 16:01:04.020,2026-05-26 16:01:05.990,-0.005,0.23494106443965634
146,2026-05-26 16:01:07,15.709416921931476,29.6,52.9,19.0,15.481136176470587,0.28021576247506674,34,2026-05-26 16:01:06.040,2026-05-26 16:01:07.930,0.015,0.22828074546088928
147,2026-05-26 16:01:09,15.62032760101315,29.6,52.6,18.9,15.590626470588237,0.2959953306847352,34,2026-05-26 16:01:08.010,2026-05-26 16:01:10.000,-0.005,0.029701130424912847
148,2026-05-26 16:01:11,15.679720481625367,29.6,52.8,18.96,15.340569166666667,0.31592290781477544,36,2026-05-26 16:01:10.050,2026-05-26 16:01:11.960,-0.005,0.3391513149587002
149,2026-05-26 16:01:13,15.768809802543693,29.6,53.1,19.06,15.400126756756759,0.2973095039129543,37,2026-05-26 16:01:12.020,2026-05-26 16:01:13.980,0.0,0.3686830457869341
150,2026-05-26 16:01:15,15.798506242849802,29.6,53.2,19.09,15.50659,0.3054494147236167,41,2026-05-26 16:01:14.030,2026-05-26 16:01:16.000,-0.015,0.291916242849803
151,2026-05-26 16:01:17,16.00638132499256,29.6,53.9,19.3,15.429180666666667,0.3292709625576421,45,2026-05-26 16:01:16.030,2026-05-26 16:01:17.990,-0.01,0.5772006583258928
152,2026-05-26 16:01:19,15.857899123462019,29.6,53.4,19.15,15.401405652173912,0.296032037745558,46,2026-05-26 16:01:18.030,2026-05-26 16:01:19.970,0.0,0.45649347128810724
153,2026-05-26 16:01:21,16.00638132499256,29.6,53.9,19.3,15.524709302325581,0.3760220255921909,43,2026-05-26 16:01:20.020,2026-05-26 16:01:21.970,0.005,0.48167202266697906
154,2026-05-26 16:01:23,16.184559966829216,29.6,54.5,19.47,15.555249333333334,0.35482111864098004,45,2026-05-26 16:01:22.020,2026-05-26 16:01:23.990,-0.005,0.6293106334958818
155,2026-05-26 16:01:25,16.24395284744143,29.6,54.7,19.53,15.574661777777777,0.3397948873571233,45,2026-05-26 16:01:24.030,2026-05-26 16:01:25.990,-0.01,0.6692910696636538
156,2026-05-26 16:01:27,16.09547064591089,29.6,54.2,19.38,15.627210909090907,0.25401840561237293,44,2026-05-26 16:01:26.030,2026-05-26 16:01:27.970,0.0,0.46825973681998256
157,2026-05-26 16:01:29,16.24395284744143,29.6,54.7,19.53,15.723462093023256,0.3752204971528204,43,2026-05-26 16:01:28.020,2026-05-26 16:01:29.970,0.005,0.5204907544181747
158,2026-05-26 16:01:31,16.27364928774754,29.6,54.8,19.56,15.813697714285714,0.3267727799979107,35,2026-05-26 16:01:30.020,2026-05-26 16:01:31.980,0.0,0.459951573461824
159,2026-05-26 16:01:33,16.27364928774754,29.6,54.8,19.56,15.838932272727272,0.3548775935568042,44,2026-05-26 16:01:32.040,2026-05-26 16:01:34.000,-0.02,0.43471701502026683
160,2026-05-26 16:01:35,16.362738608665868,29.6,55.1,19.65,15.826088717948718,0.3483432330496332,39,2026-05-26 16:01:34.060,2026-05-26 16:01:35.990,-0.025,0.5366498907171504
161,2026-05-26 16:01:37,16.51122081019641,29.6,55.6,19.8,15.984218055555557,0.3427879909116627,36,2026-05-26 16:01:36.040,2026-05-26 16:01:37.980,-0.01,0.5270027546408524
162,2026-05-26 16:01:39,16.659703011726954,29.6,56.1,19.94,16.026894848484847,0.4297263321371026,33,2026-05-26 16:01:38.040,2026-05-26 16:01:39.960,0.0,0.6328081632421068
163,2026-05-26 16:01:41,16.659703011726954,29.6,56.1,19.94,15.7922505,0.3604771396923375,40,2026-05-26 16:01:40.020,2026-05-26 16:01:41.980,0.0,0.8674525117269543
164,2026-05-26 16:01:43,16.45182792958419,29.6,55.4,19.74,15.993736315789473,0.3380429484581451,38,2026-05-26 16:01:42.020,2026-05-26 16:01:43.990,-0.005,0.45809161379471774
165,2026-05-26 16:01:45,16.600310131114735,29.6,55.9,19.88,16.007690487804876,0.40025088799995956,41,2026-05-26 16:01:44.040,2026-05-26 16:01:46.000,-0.02,0.5926196433098596
166,2026-05-26 16:01:47,16.51122081019641,29.6,55.6,19.8,16.04557657894737,0.35512392388433495,38,2026-05-26 16:01:46.030,2026-05-26 16:01:47.980,-0.005,0.46564423124904053
167,2026-05-26 16:01:49,16.659703011726954,29.6,56.1,19.94,16.244324499999998,0.26453867203065734,40,2026-05-26 16:01:48.040,2026-05-26 16:01:50.000,-0.02,0.4153785117269564
168,2026-05-26 16:01:51,16.89727453417582,29.6,56.9,20.17,16.081340476190476,0.37943818683553265,42,2026-05-26 16:01:50.040,2026-05-26 16:01:52.000,-0.02,0.8159340579853449
169,2026-05-26 16:01:53,16.778488772951384,29.6,56.5,20.05,16.173283414634145,0.29519269779763996,41,2026-05-26 16:01:52.060,2026-05-26 16:01:54.000,-0.03,0.6052053583172388
170,2026-05-26 16:01:55,16.92697097448193,29.6,57.0,20.2,16.154520769230768,0.33888032776207233,39,2026-05-26 16:01:54.040,2026-05-26 16:01:55.980,-0.01,0.772450205251161
171,2026-05-26 16:01:57,16.89727453417582,29.6,56.9,20.17,16.145078780487804,0.35766773943280844,41,2026-05-26 16:01:56.020,2026-05-26 16:01:57.980,0.0,0.7521957536880173
172,2026-05-26 16:01:59,16.89727453417582,29.6,56.9,20.17,16.17405380952381,0.3124994036829616,42,2026-05-26 16:01:58.030,2026-05-26 16:02:00.000,-0.015,0.7232207246520126
173,2026-05-26 16:02:01,17.075453176012473,29.6,57.5,20.34,16.158492093023256,0.3189887550157016,43,2026-05-26 16:02:00.040,2026-05-26 16:02:02.000,-0.02,0.9169610829892179
174,2026-05-26 16:02:03,17.075453176012473,29.6,57.5,20.34,16.22994,0.3193365578273179,41,2026-05-26 16:02:02.040,2026-05-26 16:02:03.970,-0.005,0.8455131760124743
175,2026-05-26 16:02:05,17.105149616318585,29.6,57.6,20.37,16.290866444444443,0.3423949989821403,45,2026-05-26 16:02:04.010,2026-05-26 16:02:05.960,0.015,0.8142831718741412
